乌鲁木齐->兰州->银川->呼和浩特->石家庄->济南->郑州->太原->西安->成都, TotalDistance=5006
乌鲁木齐->兰州->银川->呼和浩特->太原->郑州->合肥->武汉->重庆->成都, TotalDistance=5007
乌鲁木齐->西宁->兰州->呼和浩特->石家庄->济南->郑州->太原->西安->成都, TotalDistance=5007
乌鲁木齐->西宁->兰州->呼和浩特->太原->郑州->合肥->武汉->重庆->成都, TotalDistance=5008
乌鲁木齐->兰州->银川->西安->武汉->合肥->南昌->长沙->重庆->成都, TotalDistance=5011
乌鲁木齐->兰州->西安->太原->郑州->武汉->长沙->贵阳->重庆->成都, TotalDistance=5013
乌鲁木齐->兰州->西安->郑州->合肥->杭州->南昌->长沙->重庆->成都, TotalDistance=5014
乌鲁木齐->兰州->呼和浩特->石家庄->济南->郑州->武汉->重庆->成都, TotalDistance=5015
乌鲁木齐->兰州->银川->西安->太原->石家庄->郑州->武汉->重庆->成都, TotalDistance=5018
乌鲁木齐->兰州->银川->呼和浩特->石家庄->济南->郑州->武汉->重庆->成都, TotalDistance=5024
乌鲁木齐->西宁->兰州->呼和浩特->石家庄->济南->郑州->武汉->重庆->成都, TotalDistance=5025
乌鲁木齐->兰州->银川->西安->太原->郑州->武汉->长沙->重庆->成都, TotalDistance=5026
乌鲁木齐->兰州->呼和浩特->石家庄->济南->合肥->武汉->重庆->成都, TotalDistance=5030
乌鲁木齐->兰州->呼和浩特->太原->西安->武汉->重庆->成都, TotalDistance=5033
乌鲁木齐->兰州->西安->郑州->合肥->南昌->长沙->武汉->重庆->成都, TotalDistance=5033
乌鲁木齐->兰州->西安->武汉->南昌->长沙->贵阳->昆明->成都, TotalDistance=5037
乌鲁木齐->兰州->银川->呼和浩特->石家庄->济南->合肥->武汉->重庆->成都, TotalDistance=5039
乌鲁木齐->西宁->兰州->呼和浩特->石家庄->济南->合肥->武汉->重庆->成都, TotalDistance=5040
乌鲁木齐->兰州->银川->呼和浩特->太原->西安->武汉->重庆->成都, TotalDistance=5042
乌鲁木齐->西宁->兰州->呼和浩特->太原->西安->武汉->重庆->成都, TotalDistance=5043
乌鲁木齐->兰州->西安->郑州->济南->合肥->南昌->长沙->重庆->成都, TotalDistance=5043
乌鲁木齐->兰州->西安->太原->郑州->合肥->南昌->长沙->重庆->成都, TotalDistance=5047
乌鲁木齐->西宁->兰州->西安->武汉->南昌->长沙->贵阳->昆明->成都, TotalDistance=5047
乌鲁木齐->兰州->银川->西安->郑州->合肥->南昌->武汉->重庆->成都, TotalDistance=5047
乌鲁木齐->兰州->呼和浩特->太原->石家庄->郑州->武汉->长沙->重庆->成都, TotalDistance=5051
乌鲁木齐->西宁->兰州->银川->呼和浩特->太原->西安->武汉->重庆->成都, TotalDistance=5052
乌鲁木齐->兰州->西安->郑州->武汉->长沙->贵阳->昆明->成都, TotalDistance=5052
乌鲁木齐->兰州->呼和浩特->太原->郑州->西安->重庆->贵阳->成都, TotalDistance=5053
乌鲁木齐->兰州->西安->重庆->长沙->贵阳->昆明->成都, TotalDistance=5057
乌鲁木齐->兰州->呼和浩特->石家庄->郑州->合肥->武汉->重庆->成都, TotalDistance=5058
乌鲁木齐->兰州->西安->武汉->南昌->长沙->南宁->贵阳->成都, TotalDistance=5058
乌鲁木齐->兰州->银川->呼和浩特->太原->郑州->西安->重庆->贵阳->成都, TotalDistance=5062
乌鲁木齐->西宁->兰州->西安->郑州->武汉->长沙->贵阳->昆明->成都, TotalDistance=5062
乌鲁木齐->西宁->兰州->呼和浩特->太原->郑州->西安->重庆->贵阳->成都, TotalDistance=5063
乌鲁木齐->兰州->西安->郑州->合肥->武汉->南昌->长沙->贵阳->成都, TotalDistance=5064
乌鲁木齐->西宁->兰州->西安->重庆->长沙->贵阳->昆明->成都, TotalDistance=5067
乌鲁木齐->兰州->西安->武汉->合肥->杭州->南昌->长沙->重庆->成都, TotalDistance=5067
乌鲁木齐->兰州->银川->呼和浩特->石家庄->郑州->合肥->武汉->重庆->成都, TotalDistance=5067
乌鲁木齐->西宁->兰州->呼和浩特->石家庄->郑州->合肥->武汉->重庆->成都, TotalDistance=5068
乌鲁木齐->西宁->兰州->西安->武汉->南昌->长沙->南宁->贵阳->成都, TotalDistance=5068
乌鲁木齐->兰州->西安->郑州->武汉->长沙->南宁->贵阳->成都, TotalDistance=5073
乌鲁木齐->兰州->西安->重庆->长沙->南宁->贵阳->成都, TotalDistance=5078
乌鲁木齐->兰州->西安->太原->郑州->武汉->重庆->贵阳->成都, TotalDistance=5080
乌鲁木齐->兰州->西安->郑州->武汉->南昌->长沙->重庆->贵阳->成都, TotalDistance=5081
乌鲁木齐->西宁->兰州->西安->郑州->武汉->长沙->南宁->贵阳->成都, TotalDistance=5083
乌鲁木齐->兰州->西安->郑州->石家庄->济南->合肥->武汉->重庆->成都, TotalDistance=5084
乌鲁木齐->兰州->西安->呼和浩特->太原->郑州->武汉->重庆->成都, TotalDistance=5088
乌鲁木齐->西宁->兰州->西安->重庆->长沙->南宁->贵阳->成都, TotalDistance=5088
乌鲁木齐->西宁->兰州->西安->太原->郑州->武汉->重庆->贵阳->成都, TotalDistance=5090
乌鲁木齐->兰州->呼和浩特->石家庄->太原->郑州->武汉->长沙->重庆->成都, TotalDistance=5091
乌鲁木齐->兰州->银川->西安->郑州->武汉->南昌->长沙->贵阳->成都, TotalDistance=5094
乌鲁木齐->兰州->呼和浩特->太原->石家庄->郑州->武汉->西安->成都, TotalDistance=5095
乌鲁木齐->西宁->兰州->西安->呼和浩特->太原->郑州->武汉->重庆->成都, TotalDistance=5098
乌鲁木齐->兰州->西安->郑州->合肥->杭州->南昌->武汉->重庆->成都, TotalDistance=5103
乌鲁木齐->兰州->银川->呼和浩特->太原->石家庄->郑州->武汉->西安->成都, TotalDistance=5104
乌鲁木齐->西宁->兰州->呼和浩特->太原->石家庄->郑州->武汉->西安->成都, TotalDistance=5105
乌鲁木齐->兰州->呼和浩特->石家庄->郑州->西安->重庆->贵阳->成都, TotalDistance=5113
乌鲁木齐->兰州->西安->太原->石家庄->郑州->武汉->长沙->贵阳->成都, TotalDistance=5116
乌鲁木齐->兰州->呼和浩特->太原->郑州->武汉->南昌->长沙->重庆->成都, TotalDistance=5118
乌鲁木齐->兰州->西安->武汉->长沙->重庆->贵阳->昆明->成都, TotalDistance=5120
乌鲁木齐->兰州->西安->武汉->长沙->广州->南宁->贵阳->成都, TotalDistance=5120
乌鲁木齐->兰州->银川->呼和浩特->石家庄->郑州->西安->重庆->贵阳->成都, TotalDistance=5122
乌鲁木齐->西宁->兰州->呼和浩特->石家庄->郑州->西安->重庆->贵阳->成都, TotalDistance=5123
乌鲁木齐->兰州->呼和浩特->太原->郑州->武汉->长沙->贵阳->成都, TotalDistance=5126
乌鲁木齐->西宁->兰州->西安->武汉->长沙->广州->南宁->贵阳->成都, TotalDistance=5130
乌鲁木齐->西宁->兰州->西安->武汉->长沙->重庆->贵阳->昆明->成都, TotalDistance=5130
乌鲁木齐->兰州->西安->郑州->济南->合肥->南昌->武汉->重庆->成都, TotalDistance=5132
乌鲁木齐->兰州->银川->西安->武汉->长沙->贵阳->昆明->成都, TotalDistance=5133
乌鲁木齐->兰州->西安->武汉->南昌->长沙->南宁->贵阳->重庆->成都, TotalDistance=5133
乌鲁木齐->兰州->呼和浩特->太原->石家庄->济南->郑州->武汉->重庆->成都, TotalDistance=5133
乌鲁木齐->兰州->银川->呼和浩特->太原->郑州->武汉->长沙->贵阳->成都, TotalDistance=5135
乌鲁木齐->兰州->呼和浩特->石家庄->太原->郑州->武汉->西安->成都, TotalDistance=5135
乌鲁木齐->兰州->西安->太原->郑州->合肥->南昌->武汉->重庆->成都, TotalDistance=5136
乌鲁木齐->西宁->兰州->呼和浩特->太原->郑州->武汉->长沙->贵阳->成都, TotalDistance=5136
乌鲁木齐->兰州->呼和浩特->西安->武汉->长沙->重庆->成都, TotalDistance=5138
乌鲁木齐->西宁->兰州->银川->西安->武汉->长沙->贵阳->昆明->成都, TotalDistance=5143
乌鲁木齐->兰州->银川->呼和浩特->石家庄->太原->郑州->武汉->西安->成都, TotalDistance=5144
乌鲁木齐->西宁->兰州->呼和浩特->石家庄->太原->郑州->武汉->西安->成都, TotalDistance=5145
乌鲁木齐->兰州->西安->郑州->合肥->南昌->武汉->长沙->贵阳->成都, TotalDistance=5145
乌鲁木齐->兰州->银川->呼和浩特->西安->武汉->长沙->重庆->成都, TotalDistance=5147
乌鲁木齐->兰州->西安->郑州->合肥->武汉->长沙->重庆->贵阳->成都, TotalDistance=5147
乌鲁木齐->兰州->银川->西安->郑州->济南->合肥->武汉->重庆->成都, TotalDistance=5147
乌鲁木齐->兰州->西安->郑州->武汉->长沙->南宁->贵阳->重庆->成都, TotalDistance=5148
乌鲁木齐->兰州->呼和浩特->太原->石家庄->济南->合肥->武汉->重庆->成都, TotalDistance=5148
乌鲁木齐->兰州->西安->呼和浩特->石家庄->郑州->武汉->重庆->成都, TotalDistance=5148
乌鲁木齐->西宁->兰州->呼和浩特->西安->武汉->长沙->重庆->成都, TotalDistance=5148
乌鲁木齐->兰州->呼和浩特->太原->郑州->武汉->西安->重庆->成都, TotalDistance=5150
乌鲁木齐->兰州->银川->西安->太原->郑州->合肥->武汉->重庆->成都, TotalDistance=5151
乌鲁木齐->兰州->银川->西安->武汉->长沙->南宁->贵阳->成都, TotalDistance=5154
乌鲁木齐->西宁->兰州->银川->呼和浩特->西安->武汉->长沙->重庆->成都, TotalDistance=5157
乌鲁木齐->西宁->兰州->西安->呼和浩特->石家庄->郑州->武汉->重庆->成都, TotalDistance=5158
乌鲁木齐->兰州->银川->呼和浩特->太原->郑州->武汉->西安->重庆->成都, TotalDistance=5159
乌鲁木齐->西宁->兰州->呼和浩特->太原->郑州->武汉->西安->重庆->成都, TotalDistance=5160
乌鲁木齐->兰州->银川->西安->郑州->合肥->武汉->长沙->贵阳->成都, TotalDistance=5160
乌鲁木齐->兰州->银川->西安->武汉->南昌->长沙->重庆->贵阳->成都, TotalDistance=5162
乌鲁木齐->西宁->兰州->银川->西安->武汉->长沙->南宁->贵阳->成都, TotalDistance=5164
乌鲁木齐->兰州->西安->重庆->武汉->南昌->长沙->贵阳->成都, TotalDistance=5174
乌鲁木齐->兰州->呼和浩特->太原->石家庄->郑州->合肥->武汉->重庆->成都, TotalDistance=5176
乌鲁木齐->兰州->银川->西安->郑州->武汉->长沙->重庆->贵阳->成都, TotalDistance=5177
乌鲁木齐->兰州->呼和浩特->石家庄->郑州->武汉->南昌->长沙->重庆->成都, TotalDistance=5178
乌鲁木齐->兰州->呼和浩特->石家庄->济南->南京->合肥->武汉->重庆->成都, TotalDistance=5181
乌鲁木齐->兰州->西安->郑州->武汉->合肥->南昌->长沙->贵阳->成都, TotalDistance=5183
乌鲁木齐->兰州->西安->太原->郑州->武汉->南昌->长沙->贵阳->成都, TotalDistance=5183
乌鲁木齐->兰州->呼和浩特->太原->郑州->合肥->武汉->长沙->重庆->成都, TotalDistance=5184
乌鲁木齐->西宁->兰州->西安->重庆->武汉->南昌->长沙->贵阳->成都, TotalDistance=5184
乌鲁木齐->兰州->西安->武汉->南昌->广州->长沙->重庆->成都, TotalDistance=5186
乌鲁木齐->兰州->呼和浩特->石家庄->郑州->武汉->长沙->贵阳->成都, TotalDistance=5186
乌鲁木齐->兰州->西安->武汉->南昌->广州->南宁->贵阳->成都, TotalDistance=5187
乌鲁木齐->兰州->西安->郑州->武汉->重庆->贵阳->昆明->成都, TotalDistance=5194
乌鲁木齐->兰州->银川->呼和浩特->石家庄->郑州->武汉->长沙->贵阳->成都, TotalDistance=5195
乌鲁木齐->兰州->西安->武汉->长沙->广州->南宁->贵阳->重庆->成都, TotalDistance=5195
乌鲁木齐->西宁->兰州->呼和浩特->石家庄->郑州->武汉->长沙->贵阳->成都, TotalDistance=5196
乌鲁木齐->西宁->兰州->西安->武汉->南昌->广州->长沙->重庆->成都, TotalDistance=5196
乌鲁木齐->西宁->兰州->西安->武汉->南昌->广州->南宁->贵阳->成都, TotalDistance=5197
乌鲁木齐->兰州->西安->郑州->合肥->南昌->长沙->重庆->贵阳->成都, TotalDistance=5198
乌鲁木齐->兰州->呼和浩特->太原->郑州->武汉->长沙->贵阳->重庆->成都, TotalDistance=5201
乌鲁木齐->兰州->呼和浩特->石家庄->济南->郑州->武汉->长沙->重庆->成都, TotalDistance=5201
乌鲁木齐->西宁->兰州->西安->郑州->武汉->重庆->贵阳->昆明->成都, TotalDistance=5204
乌鲁木齐->兰州->呼和浩特->石家庄->济南->合肥->郑州->西安->成都, TotalDistance=5207
乌鲁木齐->兰州->呼和浩特->石家庄->郑州->武汉->西安->重庆->成都, TotalDistance=5210
乌鲁木齐->兰州->银川->西安->郑州->合肥->南昌->长沙->贵阳->成都, TotalDistance=5211
乌鲁木齐->兰州->呼和浩特->西安->郑州->武汉->重庆->成都, TotalDistance=5212
乌鲁木齐->兰州->银川->呼和浩特->石家庄->济南->合肥->郑州->西安->成都, TotalDistance=5216
乌鲁木齐->兰州->呼和浩特->石家庄->济南->合肥->武汉->长沙->重庆->成都, TotalDistance=5216
乌鲁木齐->兰州->呼和浩特->石家庄->太原->郑州->合肥->武汉->重庆->成都, TotalDistance=5216
乌鲁木齐->西宁->兰州->呼和浩特->石家庄->济南->合肥->郑州->西安->成都, TotalDistance=5217
乌鲁木齐->兰州->呼和浩特->太原->西安->武汉->长沙->重庆->成都, TotalDistance=5219
乌鲁木齐->兰州->银川->呼和浩特->石家庄->郑州->武汉->西安->重庆->成都, TotalDistance=5219
乌鲁木齐->西宁->兰州->呼和浩特->石家庄->郑州->武汉->西安->重庆->成都, TotalDistance=5220
乌鲁木齐->兰州->银川->呼和浩特->西安->郑州->武汉->重庆->成都, TotalDistance=5221
乌鲁木齐->西宁->兰州->呼和浩特->西安->郑州->武汉->重庆->成都, TotalDistance=5222
乌鲁木齐->兰州->呼和浩特->太原->郑州->合肥->武汉->西安->成都, TotalDistance=5228
乌鲁木齐->兰州->银川->呼和浩特->太原->西安->武汉->长沙->重庆->成都, TotalDistance=5228
乌鲁木齐->西宁->兰州->呼和浩特->太原->西安->武汉->长沙->重庆->成都, TotalDistance=5229
乌鲁木齐->兰州->银川->西安->武汉->长沙->南宁->贵阳->重庆->成都, TotalDistance=5229
乌鲁木齐->兰州->西安->太原->呼和浩特->石家庄->郑州->武汉->重庆->成都, TotalDistance=5229
乌鲁木齐->兰州->呼和浩特->石家庄->济南->郑州->太原->西安->重庆->成都, TotalDistance=5230
乌鲁木齐->西宁->兰州->银川->呼和浩特->西安->郑州->武汉->重庆->成都, TotalDistance=5231
乌鲁木齐->兰州->呼和浩特->太原->石家庄->郑州->西安->重庆->贵阳->成都, TotalDistance=5231
乌鲁木齐->兰州->呼和浩特->西安->重庆->贵阳->昆明->成都, TotalDistance=5234
乌鲁木齐->拉萨->西宁->兰州->西安->武汉->重庆->成都, TotalDistance=5235
乌鲁木齐->兰州->呼和浩特->太原->郑州->合肥->南昌->长沙->重庆->成都, TotalDistance=5235
乌鲁木齐->兰州->西安->太原->郑州->济南->合肥->武汉->重庆->成都, TotalDistance=5236
乌鲁木齐->兰州->银川->呼和浩特->太原->郑州->合肥->武汉->西安->成都, TotalDistance=5237
乌鲁木齐->西宁->兰州->呼和浩特->太原->郑州->合肥->武汉->西安->成都, TotalDistance=5238
乌鲁木齐->兰州->呼和浩特->银川->西安->武汉->重庆->成都, TotalDistance=5239
乌鲁木齐->兰州->银川->呼和浩特->西安->重庆->贵阳->昆明->成都, TotalDistance=5243
乌鲁木齐->西宁->兰州->呼和浩特->西安->重庆->贵阳->昆明->成都, TotalDistance=5244
乌鲁木齐->兰州->呼和浩特->石家庄->郑州->合肥->武汉->长沙->重庆->成都, TotalDistance=5244
乌鲁木齐->兰州->西安->郑州->济南->合肥->武汉->长沙->贵阳->成都, TotalDistance=5245
乌鲁木齐->兰州->呼和浩特->石家庄->济南->郑州->武汉->西安->成都, TotalDistance=5245
乌鲁木齐->兰州->西安->太原->郑州->合肥->武汉->长沙->贵阳->成都, TotalDistance=5249
乌鲁木齐->西宁->兰州->呼和浩特->银川->西安->武汉->重庆->成都, TotalDistance=5249
乌鲁木齐->兰州->西安->武汉->合肥->南昌->长沙->重庆->贵阳->成都, TotalDistance=5251
乌鲁木齐->兰州->呼和浩特->石家庄->太原->西安->武汉->重庆->成都, TotalDistance=5251
乌鲁木齐->西宁->兰州->银川->呼和浩特->西安->重庆->贵阳->昆明->成都, TotalDistance=5253
乌鲁木齐->兰州->银川->呼和浩特->石家庄->济南->郑州->武汉->西安->成都, TotalDistance=5254
乌鲁木齐->西宁->兰州->呼和浩特->石家庄->济南->郑州->武汉->西安->成都, TotalDistance=5255
乌鲁木齐->兰州->西安->太原->石家庄->郑州->武汉->重庆->贵阳->成都, TotalDistance=5258
乌鲁木齐->兰州->呼和浩特->石家庄->济南->合肥->武汉->西安->成都, TotalDistance=5260
乌鲁木齐->兰州->银川->呼和浩特->石家庄->太原->西安->武汉->重庆->成都, TotalDistance=5260
乌鲁木齐->兰州->呼和浩特->石家庄->郑州->武汉->长沙->贵阳->重庆->成都, TotalDistance=5261
乌鲁木齐->西宁->兰州->呼和浩特->石家庄->太原->西安->武汉->重庆->成都, TotalDistance=5261
乌鲁木齐->兰州->西安->武汉->南昌->广州->南宁->贵阳->重庆->成都, TotalDistance=5262
乌鲁木齐->兰州->银川->西安->武汉->合肥->南昌->长沙->贵阳->成都, TotalDistance=5264
乌鲁木齐->兰州->西安->呼和浩特->太原->石家庄->郑州->武汉->重庆->成都, TotalDistance=5266
乌鲁木齐->兰州->西安->太原->郑州->武汉->长沙->重庆->贵阳->成都, TotalDistance=5266
乌鲁木齐->兰州->呼和浩特->石家庄->济南->合肥->南昌->长沙->重庆->成都, TotalDistance=5267
乌鲁木齐->兰州->西安->郑州->合肥->杭州->南昌->长沙->贵阳->成都, TotalDistance=5267
乌鲁木齐->拉萨->昆明->贵阳->长沙->武汉->重庆->成都, TotalDistance=5268
乌鲁木齐->兰州->呼和浩特->太原->郑州->武汉->重庆->贵阳->成都, TotalDistance=5268
乌鲁木齐->兰州->银川->呼和浩特->石家庄->济南->合肥->武汉->西安->成都, TotalDistance=5269
乌鲁木齐->兰州->银川->西安->重庆->武汉->长沙->贵阳->成都, TotalDistance=5270
乌鲁木齐->西宁->兰州->呼和浩特->石家庄->济南->合肥->武汉->西安->成都, TotalDistance=5270
乌鲁木齐->兰州->呼和浩特->石家庄->太原->郑州->西安->重庆->贵阳->成都, TotalDistance=5271
乌鲁木齐->兰州->西安->呼和浩特->太原->郑州->武汉->长沙->重庆->成都, TotalDistance=5274
乌鲁木齐->兰州->银川->西安->武汉->重庆->贵阳->昆明->成都, TotalDistance=5275
乌鲁木齐->兰州->银川->呼和浩特->太原->郑州->武汉->重庆->贵阳->成都, TotalDistance=5277
乌鲁木齐->西宁->兰州->呼和浩特->太原->郑州->武汉->重庆->贵阳->成都, TotalDistance=5278
乌鲁木齐->兰州->银川->西安->太原->郑州->武汉->长沙->贵阳->成都, TotalDistance=5279
乌鲁木齐->西宁->兰州->银川->西安->重庆->武汉->长沙->贵阳->成都, TotalDistance=5280
乌鲁木齐->兰州->西宁->拉萨->昆明->贵阳->成都, TotalDistance=5281
乌鲁木齐->西宁->兰州->银川->西安->武汉->重庆->贵阳->昆明->成都, TotalDistance=5285
乌鲁木齐->兰州->西安->郑州->合肥->南昌->武汉->重庆->贵阳->成都, TotalDistance=5287
乌鲁木齐->兰州->呼和浩特->石家庄->郑州->合肥->武汉->西安->成都, TotalDistance=5288
乌鲁木齐->兰州->呼和浩特->太原->西安->郑州->武汉->重庆->成都, TotalDistance=5293
乌鲁木齐->兰州->西安->武汉->郑州->合肥->南昌->长沙->重庆->成都, TotalDistance=5295
乌鲁木齐->兰州->呼和浩特->石家庄->郑州->合肥->南昌->长沙->重庆->成都, TotalDistance=5295
乌鲁木齐->拉萨->昆明->贵阳->重庆->西安->兰州->成都, TotalDistance=5296
乌鲁木齐->兰州->西安->郑州->济南->合肥->南昌->长沙->贵阳->成都, TotalDistance=5296
乌鲁木齐->兰州->银川->呼和浩特->石家庄->郑州->合肥->武汉->西安->成都, TotalDistance=5297
乌鲁木齐->兰州->西安->郑州->武汉->南昌->长沙->贵阳->昆明->成都, TotalDistance=5297
乌鲁木齐->西宁->兰州->呼和浩特->石家庄->郑州->合肥->武汉->西安->成都, TotalDistance=5298
乌鲁木齐->兰州->西安->太原->郑州->合肥->南昌->长沙->贵阳->成都, TotalDistance=5300
乌鲁木齐->兰州->银川->呼和浩特->太原->西安->郑州->武汉->重庆->成都, TotalDistance=5302
乌鲁木齐->兰州->银川->西安->郑州->合肥->武汉->重庆->贵阳->成都, TotalDistance=5302
乌鲁木齐->拉萨->西宁->兰州->呼和浩特->西安->成都, TotalDistance=5302
乌鲁木齐->西宁->兰州->呼和浩特->太原->西安->郑州->武汉->重庆->成都, TotalDistance=5303
乌鲁木齐->兰州->呼和浩特->太原->石家庄->郑州->武汉->长沙->贵阳->成都, TotalDistance=5304
乌鲁木齐->兰州->西安->呼和浩特->石家庄->太原->郑州->武汉->重庆->成都, TotalDistance=5306
乌鲁木齐->拉萨->西宁->兰州->银川->呼和浩特->西安->成都, TotalDistance=5311
乌鲁木齐->拉萨->西宁->兰州->银川->西安->重庆->贵阳->成都, TotalDistance=5314
乌鲁木齐->兰州->呼和浩特->太原->郑州->西安->武汉->重庆->成都, TotalDistance=5315
乌鲁木齐->兰州->呼和浩特->太原->西安->重庆->贵阳->昆明->成都, TotalDistance=5315
乌鲁木齐->兰州->西安->郑州->武汉->南昌->长沙->南宁->贵阳->成都, TotalDistance=5318
乌鲁木齐->兰州->西安->武汉->合肥->杭州->南昌->长沙->贵阳->成都, TotalDistance=5320
乌鲁木齐->兰州->银川->呼和浩特->太原->郑州->西安->武汉->重庆->成都, TotalDistance=5324
乌鲁木齐->兰州->呼和浩特->太原->郑州->合肥->南昌->武汉->重庆->成都, TotalDistance=5324
乌鲁木齐->兰州->银川->呼和浩特->太原->西安->重庆->贵阳->昆明->成都, TotalDistance=5324
乌鲁木齐->西宁->兰州->呼和浩特->太原->西安->重庆->贵阳->昆明->成都, TotalDistance=5325
乌鲁木齐->西宁->兰州->呼和浩特->太原->郑州->西安->武汉->重庆->成都, TotalDistance=5325
乌鲁木齐->兰州->呼和浩特->太原->石家庄->济南->合肥->郑州->西安->成都, TotalDistance=5325
乌鲁木齐->兰州->呼和浩特->石家庄->济南->郑州->合肥->武汉->重庆->成都, TotalDistance=5326
乌鲁木齐->兰州->呼和浩特->太原->石家庄->郑州->武汉->西安->重庆->成都, TotalDistance=5328
乌鲁木齐->兰州->呼和浩特->石家庄->郑州->武汉->重庆->贵阳->成都, TotalDistance=5328
乌鲁木齐->兰州->西安->呼和浩特->石家庄->郑州->武汉->长沙->重庆->成都, TotalDistance=5334
乌鲁木齐->兰州->银川->呼和浩特->石家庄->郑州->武汉->重庆->贵阳->成都, TotalDistance=5337
乌鲁木齐->西宁->兰州->呼和浩特->石家庄->郑州->武汉->重庆->贵阳->成都, TotalDistance=5338
乌鲁木齐->兰州->呼和浩特->石家庄->太原->郑州->武汉->长沙->贵阳->成都, TotalDistance=5344
乌鲁木齐->兰州->西宁->拉萨->昆明->贵阳->重庆->成都, TotalDistance=5356
乌鲁木齐->兰州->西安->武汉->重庆->长沙->贵阳->成都, TotalDistance=5356
乌鲁木齐->兰州->呼和浩特->石家庄->济南->合肥->南昌->武汉->重庆->成都, TotalDistance=5356
乌鲁木齐->兰州->西安->武汉->长沙->南宁->贵阳->昆明->成都, TotalDistance=5357
乌鲁木齐->兰州->呼和浩特->石家庄->济南->南京->合肥->郑州->西安->成都, TotalDistance=5358
乌鲁木齐->兰州->西安->郑州->合肥->武汉->长沙->贵阳->昆明->成都, TotalDistance=5363
乌鲁木齐->兰州->呼和浩特->太原->石家庄->济南->郑州->武汉->西安->成都, TotalDistance=5363
乌鲁木齐->兰州->西安->武汉->南昌->长沙->广州->南宁->贵阳->成都, TotalDistance=5365
乌鲁木齐->兰州->西安->武汉->南昌->长沙->重庆->贵阳->昆明->成都, TotalDistance=5365
乌鲁木齐->西宁->兰州->西安->武汉->重庆->长沙->贵阳->成都, TotalDistance=5366
乌鲁木齐->西宁->兰州->西安->武汉->长沙->南宁->贵阳->昆明->成都, TotalDistance=5367
乌鲁木齐->兰州->呼和浩特->石家庄->太原->郑州->武汉->西安->重庆->成都, TotalDistance=5368
乌鲁木齐->兰州->呼和浩特->太原->郑州->武汉->南昌->长沙->贵阳->成都, TotalDistance=5371
乌鲁木齐->兰州->西安->银川->呼和浩特->太原->郑州->武汉->重庆->成都, TotalDistance=5375
乌鲁木齐->兰州->呼和浩特->石家庄->郑州->西安->武汉->重庆->成都, TotalDistance=5375
乌鲁木齐->兰州->银川->西安->武汉->南昌->长沙->贵阳->昆明->成都, TotalDistance=5378
乌鲁木齐->兰州->呼和浩特->太原->石家庄->济南->合肥->武汉->西安->成都, TotalDistance=5378
乌鲁木齐->兰州->西安->郑州->武汉->长沙->重庆->贵阳->昆明->成都, TotalDistance=5380
乌鲁木齐->兰州->西安->郑州->武汉->长沙->广州->南宁->贵阳->成都, TotalDistance=5380
乌鲁木齐->兰州->呼和浩特->石家庄->济南->郑州->西安->重庆->贵阳->成都, TotalDistance=5381
乌鲁木齐->拉萨->西宁->兰州->呼和浩特->太原->西安->成都, TotalDistance=5383
乌鲁木齐->兰州->呼和浩特->西安->武汉->南昌->长沙->重庆->成都, TotalDistance=5383
乌鲁木齐->兰州->西安->郑州->合肥->武汉->长沙->南宁->贵阳->成都, TotalDistance=5384
乌鲁木齐->兰州->银川->呼和浩特->石家庄->郑州->西安->武汉->重庆->成都, TotalDistance=5384
乌鲁木齐->兰州->呼和浩特->石家庄->郑州->合肥->南昌->武汉->重庆->成都, TotalDistance=5384
乌鲁木齐->西宁->兰州->呼和浩特->石家庄->郑州->西安->武汉->重庆->成都, TotalDistance=5385
乌鲁木齐->兰州->西安->重庆->长沙->广州->南宁->贵阳->成都, TotalDistance=5385
乌鲁木齐->兰州->西安->郑州->济南->合肥->武汉->重庆->贵阳->成都, TotalDistance=5387
乌鲁木齐->兰州->西安->太原->郑州->合肥->武汉->重庆->贵阳->成都, TotalDistance=5391
乌鲁木齐->兰州->呼和浩特->西安->武汉->长沙->贵阳->成都, TotalDistance=5391
乌鲁木齐->兰州->银川->呼和浩特->西安->武汉->南昌->长沙->重庆->成都, TotalDistance=5392
乌鲁木齐->拉萨->西宁->兰州->银川->呼和浩特->太原->西安->成都, TotalDistance=5392
乌鲁木齐->兰州->银川->西安->郑州->武汉->长沙->贵阳->昆明->成都, TotalDistance=5393
乌鲁木齐->西宁->兰州->呼和浩特->西安->武汉->南昌->长沙->重庆->成都, TotalDistance=5393
乌鲁木齐->西宁->兰州->西安->重庆->长沙->广州->南宁->贵阳->成都, TotalDistance=5395
乌鲁木齐->兰州->银川->西安->重庆->长沙->贵阳->昆明->成都, TotalDistance=5398
乌鲁木齐->兰州->呼和浩特->西安->郑州->武汉->长沙->重庆->成都, TotalDistance=5398
乌鲁木齐->兰州->西安->呼和浩特->太原->郑州->合肥->武汉->重庆->成都, TotalDistance=5399
乌鲁木齐->兰州->银川->西安->武汉->南昌->长沙->南宁->贵阳->成都, TotalDistance=5399
乌鲁木齐->兰州->银川->呼和浩特->西安->武汉->长沙->贵阳->成都, TotalDistance=5400
乌鲁木齐->西宁->兰州->呼和浩特->西安->武汉->长沙->贵阳->成都, TotalDistance=5401
乌鲁木齐->兰州->呼和浩特->太原->石家庄->郑州->合肥->武汉->西安->成都, TotalDistance=5406
